associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	200	United States		15	68.143	-151.736	1970-07-15	Bombus			NA		UAM	Anaktuvuk Pass, Brooks Range	07	http://arctos.database.museum/guid/UAM:Ento:121416?seid=76344		Bombus kirbiellus		kirbiellus	Alaska	1970	idigbio	Bombus kirbiellus	c(-1952603.20003418, 3294860.80572596)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-13/2009-07-20	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:187144?seid=526834	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-29/2009-07-06	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189543?seid=1034040	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-13/2009-07-20	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189772?seid=1352271	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-08-10/2009-08-17	Bombus			NA		UAM	Wiseman, J. Reakoff		http://arctos.database.museum/guid/UAM:Ento:187720?seid=1493718	pollinator trap B/W/O	Bombus mckayi		mckayi	Alaska		idigbio	Bombus mckayi	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189386?seid=969500	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-29/2009-07-06	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189566?seid=156388	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-13/2009-07-20	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189725?seid=972990	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:186918?seid=648274	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	100000	United States		20	67.456	-149.48	2008-06-20	Bombus			NA		UAM	Brooks Range, Dalton Hwy, Wiseman-Atigun	06	http://arctos.database.museum/guid/UAM:Ento:78463?seid=1394024		Bombus jonellus		jonellus	Alaska	2008	idigbio	Bombus jonellus	c(-1941558.59454982, 3177247.25072029)	Brooks Range/Richardson Mountains
