associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1966-04-26	Lasioglossum			NA		CUIC	Lawrence		urn:uuid:8658b900-d8e1-11e2-99a2-0026552be7ea	Netting	Lasioglossum cinctipes	(Provancher,1888)	cinctipes	Kansas	1966	idigbio	Lasioglossum cinctipes	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.911	-95.268	1951-04-29	Andrena			NA		AMNH	Douglas County		urn:uuid:85b280ee-d8e1-11e2-99a2-0026552be7ea	Netting	Andrena miserabilis	Cresson,1872	miserabilis	Kansas	1951	idigbio	Andrena miserabilis	c(409733.418325337, -665094.576437867)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.867	-95.233	1951-05-04	Sphecodes			NA		AMNH	Douglas County, no specific locality		urn:uuid:83ccff2a-d8e1-11e2-99a2-0026552be7ea	Netting	Sphecodes confertus	Say,1837	confertus	Kansas	1951	idigbio	Sphecodes confertus	c(413024.245756285, -669801.970700382)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		39.031	-95.205	1965-06-14	Andrena			NA		RUAC	Univ. Kans Nat. Hist. Res. [Fitch Natural History Reservation]		urn:uuid:85b4933e-d8e1-11e2-99a2-0026552be7ea	Netting	Andrena platyparia	Robertson,1895	platyparia	Kansas	1965	idigbio	Andrena platyparia	c(414454.981853145, -651471.830962944)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Leavenworth		39.127	-95.144	1965-05-06	Andrena			NA		RUAC	Tonganoxie State Lake		urn:uuid:877b6d32-d8e1-11e2-99a2-0026552be7ea	Malaise Trap	Andrena imitatrix	Cresson,1872	imitatrix	Kansas	1965	idigbio	Andrena imitatrix	c(419130.978711052, -640517.341772152)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1952-08-26	Bombus			NA		AMNH	Lawrence		urn:uuid:849dc0c4-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus griseocollis	(DeGeer,1773)	griseocollis	Kansas	1952	idigbio	Bombus griseocollis	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Montgomery		37.196	-95.651	1963-06-03	Halictus			NA		AMNH	2 mi S., 3 mi E of Independence		urn:uuid:855560a8-d8e1-11e2-99a2-0026552be7ea	Netting	Halictus tripartitus	Cockerell,1895	tripartitus	Kansas	1963	idigbio	Halictus tripartitus	c(385893.137437557, -857086.697255202)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1966-05-02	Andrena			NA		RUAC	Lawrence vicinity		urn:uuid:8771294e-d8e1-11e2-99a2-0026552be7ea	Unknown	Andrena imitatrix	Cresson,1872	imitatrix	Kansas	1966	idigbio	Andrena imitatrix	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.974	-95.246	1983-09-02	Bombus			NA		UCD	Clinton State Park, 5 mi W of Lawrence		urn:uuid:854ac5c6-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus pensylvanicus	(DeGeer,1773)	pensylvanicus	Kansas	1983	idigbio	Bombus pensylvanicus	c(411258.034271193, -657997.959989902)	Central Irregular Plains
	PreservedSpecimen	Insects			United States	Douglas		38.775	-95.186		Andrena			NA		OSUC	Baldwin City, Douglas Co., KS		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__126339	none specified	Andrena sayi		sayi	Kansas		idigbio	Andrena sayi	c(417648.44888082, -679771.48723323)	Central Irregular Plains
associated with:none_685 canadensis	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1962-05-17	Sphecodes			NA		RUAC	Lawrence vicinity		urn:uuid:85822b6a-d8e1-11e2-99a2-0026552be7ea	Netting	Sphecodes minor	Robertson,1898	minor	Kansas	1962	idigbio	Sphecodes minor	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen			Unknown	UNITED STATES	Douglas		38.832	-95.381	1966-05-26	Hoplitis			NA		CUIC	Lone Star Lake		urn:uuid:8614f260-d8e1-11e2-99a2-0026552be7ea	Netting	Hoplitis micheneri	Mitchell,1962	micheneri	Kansas	1966	idigbio	Hoplitis micheneri	c(400421.352299182, -674407.417555896)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1965-07-06	Triepeolus			NA		RUAC	Lawrence vicinity		urn:uuid:841673b2-d8e1-11e2-99a2-0026552be7ea	Netting	Triepeolus concavus	(Cresson,1878)	concavus	Kansas	1965	idigbio	Triepeolus concavus	c(412220.35884401, -658165.35498196)	Central Irregular Plains
