associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Somervell	4	32.234	-97.927	1973-05-04	Hylaeus			NA		TAMU	10 miles W Glen Rose	5	9e96f4fb-a280-4d69-b5f3-be849a99d57b		Hylaeus affinis	(Smith, 1853)	affinis	Texas	1973	idigbio	Hylaeus affinis/modestus	c(196173.372655488, -1414210.03698704)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Somervell	4	32.191	-97.755	1973-05-04	Hylaeus			NA		TAMU	3 miles S Glen Rose	5	016fa0c0-b0af-4519-8d08-636deb99e385		Hylaeus modestus	Say, 1837	modestus	Texas	1973	idigbio	Hylaeus affinis/modestus	c(212555.23392111, -1418551.33105544)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	21	32.026	-97.824	1972-07-21	Xylocopa			NA	texana	TAMU	4 miles NE Iredell	7	833409a6-45b9-4fab-9ba1-e7d0f48760b5		Xylocopa virginica texana	Cresson, 1872	virginica	Texas	1972	idigbio	Xylocopa virginica	c(206430.363590852, -1436947.61239553)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	28	32.357	-98.021	1978-04-28	Augochlorella			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	d101cfa6-a6b7-4d13-985a-b86fb5d8060d	Malaise trap	Augochlorella aurata	(Smith, 1853)	aurata	Texas	1978	idigbio	Augochlorella aurata	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	27	32.293	-98.202	1980-05-27	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	2c6b2ae1-5048-46be-978a-282ba96b60b7	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Comanche	15	32.198	-98.536	2002-06-15	Melissodes			NA		TAMU	6 miles N De Leon	6	dd596fe3-8a7b-409d-95b9-e31159d4e180		Melissodes tepaneca	Cresson, 1878	tepaneca	Texas	2002	idigbio	Melissodes tepaneca	c(138610.138815016, -1419375.46008783)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Tarrant	7	32.844	-97.143	1967-06-07	Nomia			NA		TAMU	Bedford	6	c33b46ef-5cac-4fa5-9779-fdad9023474a		Nomia tetrazonata	Cockerell, 1910	tetrazonata	Texas	1967	idigbio	Nomia tetrazonata	c(268349.833031334, -1344671.25573958)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Tarrant		32.992	-97.154	1950-07-17	Megachile			NA		AMNH	5 mi NW of Grapevine		urn:uuid:8531ad16-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile deflexa	Cresson,1878	deflexa	Texas	1950	idigbio	Megachile deflexa	c(266833.891333192, -1328345.20769117)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Melissodes			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	4319cff1-ea67-4ab9-ad83-a591f38830fd	Malaise trap	Melissodes coreopsis	Robertson, 1905	coreopsis	Texas	1978	idigbio	Melissodes coreopsis	c(187003.566340543, -1400828.98054981)	Cross Timbers
associated with:Monarda	PreservedSpecimen				UNITED STATES	Marshall		33.992	-96.64	1972-06-05	Bombus			NA		UCD	Lake Texoma, 2 mi E of Willis		urn:uuid:85419960-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus pensylvanicus	(DeGeer,1773)	pensylvanicus	Oklahoma	1972	idigbio	Bombus pensylvanicus	c(311105.443827138, -1216010.22672984)	Cross Timbers
associated with:Gaillardia pulchella	PreservedSpecimen				UNITED STATES	Denton		33.215	-97.133		Megachile			NA		AMNH	Denton		urn:uuid:87f49c84-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile parallela	Smith,1853	parallela	Texas		idigbio	Megachile parallela	c(268066.154770888, -1303624.15805336)	Cross Timbers
	preservedspecimen	USGS PWRC - Native Bee Inventory and Monitoring Lab (BIML)	https://bison.usgs.gov/ipt/resource?r=usgs-pwrc-biml	500 meters	USA	Denton		33.204	-97.082	2002-04-27		Unknown		NA		BISON			http://www.discoverlife.org/mp/20l?id=USGS_DRO004976	trapType:pan trap; trapCount:5; trapVolume:bowl 12.0oz; trapColor:blue-uv; trapLiquid:	Apis mellifera			Texas	2002	idigbio	Apis mellifera	c(272869.432692475, -1304678.97126362)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	386e5869-ac3b-4b25-a44f-5b7e4c9bdd62	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	83a4f2db-4df6-4254-b913-0562ca22a335	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	8e14598a-8a1e-4298-8a17-6d53bec3cbab	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182815.948899864, -1404130.53602133)	Cross Timbers
	PreservedSpecimen	ENT		7712	USA	Denton County	11	33.215	-97.133	1970-09-11	Bombus			NA		YPM	Denton, North Lake	9	urn:uuid:d6cee3ed-3ef9-4304-a363-91c4dad08c38		Bombus pensylvanicus	(DeGeer)	pensylvanicus	Texas	1970	idigbio	Bombus pensylvanicus	c(268066.154770888, -1303624.15805336)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	b19ec076-a872-4c4b-881f-ab09a6b13137	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1980	idigbio	Lasioglossum coactum	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	21	32.293	-98.202	1980-05-21	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	4fe66ce3-7a82-4178-b73d-efd176227f7d	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	27	32.293	-98.202	1980-05-27	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	e0cf54c7-3b8f-42c5-81b1-eccce253120c	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1980	idigbio	Lasioglossum coactum	c(170034.073188372, -1408277.70223138)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:8538c876-d8e1-11e2-99a2-0026552be7ea	General Collecting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	28	32.357	-98.021	1978-04-28	Ceratina			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	2a6979fc-98a0-4378-bba7-ec574384463a	Malaise trap	Ceratina shinnersi	Daly, 1973	shinnersi	Texas	1978	idigbio	Ceratina shinnersi	c(187003.566340543, -1400828.98054981)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Somervell		32.234	-97.755	1952-07-20	Bombus			NA		UCD	Glen Rose		urn:uuid:854e3e5e-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus pensylvanicus	(DeGeer,1773)	pensylvanicus	Texas	1952	idigbio	Bombus pensylvanicus	c(212445.806279186, -1413800.56311454)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Andrena			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	fdee69f1-2013-4d0d-a607-249d81a39620	Malaise trap	Andrena sitiliae	Viereck, 1909	sitiliae	Texas	1978	idigbio	Andrena sitiliae	c(187003.566340543, -1400828.98054981)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.94	-96.829	1966-02-05	Megachile			NA		UCD	3 mi N of Willis		urn:uuid:853a7e1e-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(293808.491644965, -1222434.74164627)	Cross Timbers
	PreservedSpecimen				UNITED STATES	unknown		31.434	-99.133		Melitoma			NA		AMNH	Texas		urn:uuid:891d74c8-d8e1-11e2-99a2-0026552be7ea	Netting	Melitoma marginella	(Cresson,1872)	marginella	Texas		idigbio	Melitoma marginella	c(82835.6616496489, -1504531.73592446)	Cross Timbers
	PreservedSpecimen			10-100	UNITED STATES	Cooke		33.488	-97.165	1904-03-25	Halictus			NA		UNHP	Valley View		urn:uuid:88709b4a-d8e1-11e2-99a2-0026552be7ea	Unknown	Halictus ligatus	Say,1837	ligatus	Texas	1904	idigbio	Halictus ligatus	c(264181.135384651, -1273533.80481356)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	cfbed17b-e985-4c66-af8d-66410f73764c	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	1	32.798	-98.187	1998-06-01	Halictus			NA		TAMU	Mineral Wells, Brazos River	6	f015f479-1bcf-4e2f-9f7d-8540e3ff07e4		Halictus tripartitus	Cockerell, 1895	tripartitus	Texas	1998	idigbio	Halictus tripartitus	c(170408.585180294, -1352432.59584954)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	1	32.798	-98.187	1998-06-01	Halictus			NA		TAMU	Mineral Wells, Brazos River	6	dec69bbc-9b72-455c-8d10-20d2a8d3f325		Halictus tripartitus	Cockerell, 1895	tripartitus	Texas	1998	idigbio	Halictus tripartitus	c(170408.585180294, -1352432.59584954)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	40e0e070-8d28-43f2-a16e-62d7c49fac88	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Coryell	17	31.435	-97.744	1930-08-17	Nomia			NA		TAMU	Gatesville	8	d2445bfe-a538-4441-8b55-916875cf3370		Nomia nortoni	Cresson, 1868	nortoni	Texas	1930	idigbio	Nomia nortoni	c(215516.487025147, -1502015.98572982)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	d60cd25c-44c7-4716-9083-38c8892d3434	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	b4f26ffa-2d41-4939-8b00-0b52cc20b9bf	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	3	32.221	-98.202	1982-05-03	Lasioglossum			NA		TAMU	Stephenville	5	9b0f0f5b-5338-432d-9b7e-2bf2ef74d0f6		Lasioglossum texanum	(Cresson, 1872)	texanum	Texas	1982	idigbio	Lasioglossum texanum	c(170180.931082249, -1416233.34360809)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	8	32.351	-98.073	1976-07-08	Perdita			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	983ceea5-2dd3-47d0-b494-7a1508c68db6	Malaise trap	Perdita halictoides	Smith, 1853	halictoides	Texas	1976	idigbio	Perdita halictoides	c(182104.044199948, -1401603.88343591)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	24	32.293	-98.202	1980-05-24	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	69170d18-1503-41a1-8045-20846a0162d3	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Caddo		35.449	-98.352	1972-07-27	Augochlorella			NA		CUIC	Red Rock Canyon State Park		urn:uuid:8864d72e-d8e1-11e2-99a2-0026552be7ea	Netting	Augochlorella aurata	(Smith,1853)	aurata	Oklahoma	1972	idigbio	Augochlorella aurata	c(149788.996326807, -1059333.32479281)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:8538c7b8-d8e1-11e2-99a2-0026552be7ea	General Collecting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	b8d4e805-a759-4d75-a9b9-805549f877ec	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Bombus			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	e751347c-a7a3-43bf-951f-f93dc79700bb	Malaise trap	Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	Texas	1978	idigbio	Bombus pensylvanicus	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	16	32.221	-98.202	1982-09-16	Coelioxys			NA		TAMU	Stephenville	9	fe0501bc-015f-4c40-b5e5-601ef15716ca	suction trap	Coelioxys texana	Cresson, 1872	texana	Texas	1982	idigbio	Coelioxys texanus	c(170180.931082249, -1416233.34360809)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	1909054a-bbdb-426d-b79b-b328e4e9ec88	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	22	31.985	-97.906	1970-05-22	Halictus			NA		TAMU	2 miles W Iredell	5	1aa508f0-d665-4d25-b684-c5721e7fdf9a		Halictus tripartitus	Cockerell, 1895	tripartitus	Texas	1970	idigbio	Halictus tripartitus	c(198750.176820573, -1441669.94094353)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Ceratina			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	d0023ba0-bfc4-4bad-a423-9673dc2fd5f5	Malaise trap	Ceratina shinnersi	Daly, 1973	shinnersi	Texas	1978	idigbio	Ceratina shinnersi	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	27	32.293	-98.202	1980-05-27	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	1a675251-3ab6-4f35-b150-163bba7b8aa0	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	911aa58e-ca07-4dce-9e86-123047b708e7	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Somervell	16	32.299	-97.807	1979-06-16	Svastra			NA		TAMU	6 miles N Glen Rose, Comanche Peak Electrical Station	6	573b4cde-7bd2-418d-8ac3-7e9cba5cbaed	Malaise trap	Svastra petulca	(Cresson, 1878)	petulca	Texas	1979	idigbio	Svastra petulca	c(207364.607964967, -1406745.96852284)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	24	32.293	-98.202	1980-05-24	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	38c9becc-2cd7-46f2-8157-a66f28d144bf	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	8	32.351	-98.073	1976-07-08	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	7c11843b-3f06-4eb4-b2a5-8b7caab7fdf7	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182104.044199948, -1401603.88343591)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	22	32.354	-98.057	1976-07-22	Heriades			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	6c4f907f-a0a1-41c4-a1d8-6c8840aa0357	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	25	32.356	-98.019	1977-03-25	Lasioglossum			NA		TAMU	Bluff Dale, Paluxy River	3	e7c73fc8-df44-4428-8383-728ab7826075	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1977	idigbio	Lasioglossum coactum	c(187194.764249006, -1400935.12073114)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	25	32.221	-98.202	1982-05-25	Anthophora			NA		TAMU	Stephenville	5	847786ce-d008-4194-9c86-218b05e0d219		Anthophora bomboides	Kirby, 1837	bomboides	Texas	1982	idigbio	Anthophora bomboides	c(170180.931082249, -1416233.34360809)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	16	32.354	-98.057	1976-07-16	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	05ff91a1-53ef-4350-a299-89d5f1d55ae1	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	21	32.357	-98.021	1978-04-21	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	8bdbab3d-dea9-42bb-8de8-f25c7bdb1632	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Lampasas	21	31.064	-98.097	1997-04-21	Lasioglossum			NA		TAMU	5 miles E Lampasas	4	fe0121c6-4e4e-4888-bb6f-3119a7bebeb1		Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1997	idigbio	Lasioglossum coactum	c(182588.67564989, -1543781.51787571)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Megachile			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	14c37d0e-8f6a-40d0-a938-b336bf2e0802	Malaise trap	Megachile comata	Cresson, 1872	comata	Texas	1978	idigbio	Megachile comata	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Heriades			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	03428e38-41f1-4812-b1a0-6892cebc364e	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1978	idigbio	Heriades variolosa	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.358	-98.035	1978-05-19	Perdita			NA		TAMU	1 mile N Bluff Dale, Paluxy River	5	8730e38f-8188-40ac-bab0-70792a4dc828	Malaise trap	Perdita halictoides	Smith, 1853	halictoides	Texas	1978	idigbio	Perdita halictoides	c(185678.702311371, -1400748.89255283)	Cross Timbers
Gossypium herbaceum	PreservedSpecimen	TTU-Z	d4e788b4-5d52-47a3-873e-227c6df49c7b	4900	United States	Burleson	19	32.538	-97.338	1937-08-19	Nomia			NA		TTU		8	e236ff45-dab8-435d-8fc1-c740dd3b5272		Nomia nortoni	Cresson, 1868	nortoni	Texas	1937	idigbio	Nomia nortoni	c(250972.456752722, -1379082.51582143)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:853a8cf6-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
associated with:Descurainia pinnata brachycarpa	PreservedSpecimen				UNITED STATES	Grady		34.827	-97.97	1950-04-08	Halictus			NA		AMNH	3 mi N of Rush Springs		urn:uuid:855c0a48-d8e1-11e2-99a2-0026552be7ea	Netting	Halictus parallelus	Say,1837	parallelus	Oklahoma	1950	idigbio	Halictus parallelus	c(186004.397541574, -1127473.68071827)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	25dbdd0c-e570-4cf2-bd4e-572e1a21990a	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	a3535f75-185d-4696-bb32-ade2ad8c515b	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	da96c165-ec8f-4045-b6b4-7ca9c5737fbf	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	8	31.985	-97.906	1967-05-08	Heriades			NA		TAMU	2 miles W Iredell	5	0a28978f-1be6-43b2-8bda-f5a61338fd6c		Heriades variolosa	(Cresson)	variolosa	Texas	1967	idigbio	Heriades variolosa	c(198750.176820573, -1441669.94094353)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	1772e51f-d9e2-4cf0-95a9-32377403b297	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	1	32.639	-98.498	1998-06-01	Svastra			NA		TAMU	6 miles N Strawn	6	172b737e-16ed-4c21-8dc4-dc41382ca18c		Svastra petulca	(Cresson, 1878)	petulca	Texas	1998	idigbio	Svastra petulca	c(141454.00139454, -1370575.70040742)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Tarrant	28	32.725	-97.321	1937-06-28	Megachile			NA		TAMU	Fort Worth	6	049ad229-867d-4759-8593-a22cddeb1c45		Megachile comata	Cresson, 1872	comata	Texas	1937	idigbio	Megachile comata	c(252002.62899351, -1358365.63520059)	Cross Timbers
