associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2016-07-19/2016-08-03	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:395942?seid=4282152	vane trap	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2018-07-03/2018-07-17	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:401183?seid=4287393	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2018-07-17/2018-07-31	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:400163?seid=4286373	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2018-07-17/2018-07-31	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:400182?seid=4286392	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2018-07-17/2018-07-31	Bombus	shrub		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:400731?seid=4286941	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2018-06-05/2018-06-22	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:399633?seid=4285843	bee bowl	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2017-06-13/2017-06-27	Bombus	shrub		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:398392?seid=4284602	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2016-07-02/2016-07-08	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:396191?seid=4282401	bee bowl	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2016-07-19/2016-08-03	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:397165?seid=4283375	vane trap	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2016-07-19/2016-08-03	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:397167?seid=4283377	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216067.38766068, 2848936.74518368)	Alaska Range
