associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	10	United States			65.093	-147.43	2016-06-17/2016-07-01	Bombus	Steep n/e. slope, dry b. spruce		NA		UAM	Steese Highway, Mile 26		http://arctos.database.museum/guid/UAM:Ento:343973?seid=3384436	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2058548.60586806, 2919594.62583734)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	1000	United States		14	65.236	-146.852	1982-07-14	Bombus	roadside weeds, Epilobium angustifolium		NA		UAM	54 2/3 Mi. Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:132536?seid=391910		Bombus mixtus		mixtus	Alaska	1982	idigbio	Bombus mixtus	c(-2027383.91478396, 2915706.56571407)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	500	United States		28	65.501	-145.383	1982-07-28	Bombus	snow flush meadow, Polemonium coeruleum		NA		UAM	109 mi Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:133106?seid=851224		Bombus mixtus		mixtus	Alaska	1982	idigbio	Bombus mixtus	c(-1955630.91113066, 2898562.70121091)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	100	United States		24	65.384	-146.01	1981-05-24	Bombus	heath, snowbeds, Salix arctica, Petasites frigidum		NA		UAM	84 mi Steese Hwy	05	http://arctos.database.museum/guid/UAM:Ento:135139?seid=736963		Bombus frigidus		frigidus	Alaska	1981	idigbio	Bombus frigidus	c(-1986549.32963, 2905316.66400601)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	30	United States			65.368	-146.59	2018-06-11/2018-06-14	Bombus	birch shrub, willow, moss		NA		UAM	Nome Creek, nr Mt. Prindle cmpgrd		http://arctos.database.museum/guid/UAM:Ento:403267?seid=4306014	pan trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2008232.17948822, 2919913.94272224)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	ENT		6787	USA	Fairbanks North Star Borough	5	64.788	-141.2	1968-07-05	Bombus			NA		YPM	Steese Highway, Eagle Ridge	7	urn:uuid:8f3b1720-5380-45b6-aecd-7abe898aa44c		Bombus balteatus	Dahlborn)	balteatus	Alaska	1968	idigbio	Bombus balteatus	c(-1850466.04592969, 2724541.38539894)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	500	United States		28	65.501	-145.383	1982-07-28	Bombus	snow flush meadow, Polemonium coeruleum		NA		UAM	109 mi Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:133125?seid=859917		Bombus jonellus		jonellus	Alaska	1982	idigbio	Bombus jonellus	c(-1955630.91113066, 2898562.70121091)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	3000	United States		13	64.783	-141.2	1963-08-13	Bombus			NA		UAM	Eagle	08	http://arctos.database.museum/guid/UAM:Ento:122816?seid=198541		Bombus frigidus		frigidus	Alaska	1963	idigbio	Bombus frigidus	c(-1850801.22934197, 2724079.51574594)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.335	-146.84	2016-06-17/2016-07-01	Bombus	b. & w. spruce, willow		NA		UAM	White Mountains Recreation Area, Nome Creek Site 4		http://arctos.database.museum/guid/UAM:Ento:344116?seid=3384579	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2019501.65179194, 2923992.51427475)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.335	-146.84	2016-06-17/2016-07-01	Bombus	b. & w. spruce, willow		NA		UAM	White Mountains Recreation Area, Nome Creek Site 4		http://arctos.database.museum/guid/UAM:Ento:344105?seid=3384568	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2019501.65179194, 2923992.51427475)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.335	-146.84	2016-06-17/2016-07-01	Bombus	b. & w. spruce, willow		NA		UAM	White Mountains Recreation Area, Nome Creek Site 4		http://arctos.database.museum/guid/UAM:Ento:344095?seid=3384558	pollinator vane trap, 0.5m	Bombus melanopygus		melanopygus	Alaska		idigbio	Bombus melanopygus	c(-2019501.65179194, 2923992.51427475)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	1000	United States		14	65.236	-146.852	1982-07-14	Bombus	roadside weeds, Epilobium angustifolium		NA		UAM	54 2/3 Mi. Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:132505?seid=1205501		Bombus mckayi		mckayi	Alaska	1982	idigbio	Bombus mckayi	c(-2027383.91478396, 2915706.56571407)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	1000	United States		14	65.236	-146.852	1982-07-14	Bombus	roadside weeds, Epilobium angustifolium		NA		UAM	54 2/3 Mi. Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:132523?seid=962296		Bombus frigidus		frigidus	Alaska	1982	idigbio	Bombus frigidus	c(-2027383.91478396, 2915706.56571407)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:314010?seid=2667498	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:313972?seid=2667460	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
