associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Perdita			NA	flavens	KU	Moose Jaw, 21 mi W	7	38a2a85c-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) zebrata flavens		zebrata	Saskatchewan	1972	idigbio	Perdita zebrata	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
Astragalus tenellus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Andrena			NA		KU	Picture Butte, 3 mi SE	6	39e8bc17-1ed6-11e3-bfac-90b11c41863e		Andrena (Plastandrena) prunorum		prunorum	Alberta	1982	idigbio	Andrena prunorum	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
Helianthus petiolaris	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Perdita			NA		KU	Moose Jaw; 17 mi W	8	2523554b-1ed6-11e3-bfac-90b11c41863e		Perdita (Cockerellia) albipennis		albipennis	Saskatchewan	1971	idigbio	Perdita albipennis	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
Grindelia squarrosa	PreservedSpecimen	SEMC			Canada		3	49.85	-112.73	1994-08-03	Megachile			NA		KU	Lethbridge, Picture Butte; 5 km SE	8	4d0d0157-1ed6-11e3-bfac-90b11c41863e		Megachile (Eutricharaea) rotundata		rotundata	Alberta	1994	idigbio	Megachile rotundata	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Perdita			NA		KU	Moose Jaw, 21 mi W	7	17271c85-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) laticincta		laticincta	Saskatchewan	1972	idigbio	Perdita laticincta	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
Helianthus petiolaris	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Perdita			NA		KU	Moose Jaw; 17 mi W	8	3e96dc11-1ed6-11e3-bfac-90b11c41863e		Perdita (Cockerellia) albipennis		albipennis	Saskatchewan	1971	idigbio	Perdita albipennis	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
Astragalus bisulcatus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Anthophora			NA	sodalis	KU	Picture Butte, 3 mi SE	6	4229dcaf-1ed6-11e3-bfac-90b11c41863e		Anthophora (Melea) bomboides sodalis		bomboides	Alberta	1982	idigbio	Anthophora bomboides	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
Helianthus petiolaris	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Perdita			NA		KU	Moose Jaw; 17 mi W	8	24a2047d-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) laticincta		laticincta	Saskatchewan	1971	idigbio	Perdita laticincta	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
Melilotus alba	PreservedSpecimen	SEMC			Canada		1	50.05	-110.44	1971-08-01	Bombus			NA		KU	Medicine Hat; 10 mi E	8	34f3cc92-1ed6-11e3-bfac-90b11c41863e		Bombus (Pyrobombus) huntii		huntii	Alberta	1971	idigbio	Bombus huntii	c(-743422.911473298, 610437.882772792)	Northwestern Glaciated Plains
Astragalus bisulcatus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Bombus			NA		KU	Picture Butte, 3 mi SE	6	96d2791a-7189-47c1-98be-260228b80a06		Bombus (Psithyrus) insularis		insularis	Alberta	1982	idigbio	Bombus insularis	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
